datetime,ltc,ds
2019-06-16 16:00:00,136.83,2019-06-16 16:00:00
2019-06-16 17:00:00,135.9,2019-06-16 17:00:00
2019-06-16 18:00:00,135.99,2019-06-16 18:00:00
2019-06-16 19:00:00,135.39,2019-06-16 19:00:00
2019-06-16 20:00:00,136.16,2019-06-16 20:00:00
2019-06-16 21:00:00,136.7,2019-06-16 21:00:00
2019-06-16 22:00:00,136.77,2019-06-16 22:00:00
2019-06-16 23:00:00,136.7,2019-06-16 23:00:00
2019-06-17 00:00:00,136.98,2019-06-17 00:00:00
2019-06-17 01:00:00,136.24,2019-06-17 01:00:00
2019-06-17 02:00:00,135.36,2019-06-17 02:00:00
2019-06-17 03:00:00,135.84,2019-06-17 03:00:00
2019-06-17 04:00:00,135.4,2019-06-17 04:00:00
2019-06-17 05:00:00,135.09,2019-06-17 05:00:00
2019-06-17 06:00:00,135.61,2019-06-17 06:00:00
2019-06-17 07:00:00,135.14,2019-06-17 07:00:00
2019-06-17 08:00:00,136.21,2019-06-17 08:00:00
2019-06-17 09:00:00,135.87,2019-06-17 09:00:00
2019-06-17 10:00:00,136.56,2019-06-17 10:00:00
2019-06-17 11:00:00,135.98,2019-06-17 11:00:00
2019-06-17 12:00:00,136.0,2019-06-17 12:00:00
2019-06-17 13:00:00,135.79,2019-06-17 13:00:00
2019-06-17 14:00:00,136.38,2019-06-17 14:00:00
2019-06-17 15:00:00,132.58,2019-06-17 15:00:00
2019-06-17 16:00:00,133.83,2019-06-17 16:00:00
2019-06-17 17:00:00,133.61,2019-06-17 17:00:00
2019-06-17 18:00:00,133.51,2019-06-17 18:00:00
2019-06-17 19:00:00,132.85,2019-06-17 19:00:00
2019-06-17 20:00:00,134.18,2019-06-17 20:00:00
2019-06-17 21:00:00,134.81,2019-06-17 21:00:00
2019-06-17 22:00:00,135.0,2019-06-17 22:00:00
2019-06-17 23:00:00,134.16,2019-06-17 23:00:00
2019-06-18 00:00:00,133.34,2019-06-18 00:00:00
2019-06-18 01:00:00,133.48,2019-06-18 01:00:00
2019-06-18 02:00:00,132.81,2019-06-18 02:00:00
2019-06-18 03:00:00,133.08,2019-06-18 03:00:00
2019-06-18 04:00:00,132.77,2019-06-18 04:00:00
2019-06-18 05:00:00,131.49,2019-06-18 05:00:00
2019-06-18 06:00:00,131.03,2019-06-18 06:00:00
2019-06-18 07:00:00,129.45,2019-06-18 07:00:00
2019-06-18 08:00:00,131.27,2019-06-18 08:00:00
2019-06-18 09:00:00,131.93,2019-06-18 09:00:00
2019-06-18 10:00:00,132.1,2019-06-18 10:00:00
2019-06-18 11:00:00,130.92,2019-06-18 11:00:00
2019-06-18 12:00:00,132.01,2019-06-18 12:00:00
2019-06-18 13:00:00,136.22,2019-06-18 13:00:00
2019-06-18 14:00:00,134.37,2019-06-18 14:00:00
2019-06-18 15:00:00,133.23,2019-06-18 15:00:00
2019-06-18 16:00:00,132.05,2019-06-18 16:00:00
2019-06-18 17:00:00,133.84,2019-06-18 17:00:00
2019-06-18 18:00:00,134.82,2019-06-18 18:00:00
2019-06-18 19:00:00,133.59,2019-06-18 19:00:00
2019-06-18 20:00:00,134.52,2019-06-18 20:00:00
2019-06-18 21:00:00,132.8,2019-06-18 21:00:00
2019-06-18 22:00:00,135.02,2019-06-18 22:00:00
2019-06-18 23:00:00,135.37,2019-06-18 23:00:00
2019-06-19 00:00:00,135.34,2019-06-19 00:00:00
2019-06-19 01:00:00,134.21,2019-06-19 01:00:00
2019-06-19 02:00:00,135.45,2019-06-19 02:00:00
2019-06-19 03:00:00,134.37,2019-06-19 03:00:00
2019-06-19 04:00:00,134.88,2019-06-19 04:00:00
2019-06-19 05:00:00,134.71,2019-06-19 05:00:00
2019-06-19 06:00:00,135.56,2019-06-19 06:00:00
2019-06-19 07:00:00,137.69,2019-06-19 07:00:00
2019-06-19 08:00:00,137.24,2019-06-19 08:00:00
2019-06-19 09:00:00,137.13,2019-06-19 09:00:00
2019-06-19 10:00:00,137.93,2019-06-19 10:00:00
2019-06-19 11:00:00,137.62,2019-06-19 11:00:00
2019-06-19 12:00:00,136.66,2019-06-19 12:00:00
2019-06-19 13:00:00,137.39,2019-06-19 13:00:00
2019-06-19 14:00:00,136.85,2019-06-19 14:00:00
2019-06-19 15:00:00,137.67,2019-06-19 15:00:00
2019-06-19 16:00:00,138.63,2019-06-19 16:00:00
2019-06-19 17:00:00,139.21,2019-06-19 17:00:00
2019-06-19 18:00:00,139.01,2019-06-19 18:00:00
2019-06-19 19:00:00,138.92,2019-06-19 19:00:00
2019-06-19 20:00:00,139.09,2019-06-19 20:00:00
2019-06-19 21:00:00,139.13,2019-06-19 21:00:00
2019-06-19 22:00:00,136.54,2019-06-19 22:00:00
2019-06-19 23:00:00,136.69,2019-06-19 23:00:00
2019-06-20 00:00:00,136.35,2019-06-20 00:00:00
2019-06-20 01:00:00,136.34,2019-06-20 01:00:00
2019-06-20 02:00:00,136.72,2019-06-20 02:00:00
2019-06-20 03:00:00,136.37,2019-06-20 03:00:00
2019-06-20 04:00:00,136.23,2019-06-20 04:00:00
2019-06-20 05:00:00,136.4,2019-06-20 05:00:00
2019-06-20 06:00:00,136.29,2019-06-20 06:00:00
2019-06-20 07:00:00,135.31,2019-06-20 07:00:00
2019-06-20 08:00:00,134.79,2019-06-20 08:00:00
2019-06-20 09:00:00,135.41,2019-06-20 09:00:00
2019-06-20 10:00:00,135.01,2019-06-20 10:00:00
2019-06-20 11:00:00,135.57,2019-06-20 11:00:00
2019-06-20 12:00:00,135.13,2019-06-20 12:00:00
2019-06-20 13:00:00,135.22,2019-06-20 13:00:00
2019-06-20 14:00:00,135.2,2019-06-20 14:00:00
2019-06-20 15:00:00,134.95,2019-06-20 15:00:00
2019-06-20 16:00:00,134.75,2019-06-20 16:00:00
2019-06-20 17:00:00,133.98,2019-06-20 17:00:00
2019-06-20 18:00:00,133.77,2019-06-20 18:00:00
2019-06-20 19:00:00,134.69,2019-06-20 19:00:00
2019-06-20 20:00:00,136.1,2019-06-20 20:00:00
2019-06-20 21:00:00,135.11,2019-06-20 21:00:00
2019-06-20 22:00:00,135.44,2019-06-20 22:00:00
2019-06-20 23:00:00,135.68,2019-06-20 23:00:00
2019-06-21 00:00:00,136.95,2019-06-21 00:00:00
2019-06-21 01:00:00,137.74,2019-06-21 01:00:00
2019-06-21 02:00:00,137.06,2019-06-21 02:00:00
2019-06-21 03:00:00,137.85,2019-06-21 03:00:00
2019-06-21 04:00:00,137.03,2019-06-21 04:00:00
2019-06-21 05:00:00,137.74,2019-06-21 05:00:00
2019-06-21 06:00:00,137.21,2019-06-21 06:00:00
2019-06-21 07:00:00,136.63,2019-06-21 07:00:00
2019-06-21 08:00:00,136.99,2019-06-21 08:00:00
2019-06-21 09:00:00,138.08,2019-06-21 09:00:00
2019-06-21 10:00:00,139.6,2019-06-21 10:00:00
2019-06-21 11:00:00,139.03,2019-06-21 11:00:00
2019-06-21 12:00:00,138.59,2019-06-21 12:00:00
2019-06-21 13:00:00,136.85,2019-06-21 13:00:00
2019-06-21 14:00:00,137.22,2019-06-21 14:00:00
2019-06-21 15:00:00,136.21,2019-06-21 15:00:00
2019-06-21 16:00:00,137.66,2019-06-21 16:00:00
2019-06-21 17:00:00,138.05,2019-06-21 17:00:00
2019-06-21 18:00:00,138.0,2019-06-21 18:00:00
2019-06-21 19:00:00,136.98,2019-06-21 19:00:00
2019-06-21 20:00:00,137.82,2019-06-21 20:00:00
2019-06-21 21:00:00,137.3,2019-06-21 21:00:00
2019-06-21 22:00:00,137.17,2019-06-21 22:00:00
2019-06-21 23:00:00,139.34,2019-06-21 23:00:00
2019-06-22 00:00:00,139.67,2019-06-22 00:00:00
2019-06-22 01:00:00,141.24,2019-06-22 01:00:00
2019-06-22 02:00:00,142.99,2019-06-22 02:00:00
2019-06-22 03:00:00,139.8,2019-06-22 03:00:00
2019-06-22 04:00:00,140.93,2019-06-22 04:00:00
2019-06-22 05:00:00,141.82,2019-06-22 05:00:00
2019-06-22 06:00:00,141.48,2019-06-22 06:00:00
2019-06-22 07:00:00,140.39,2019-06-22 07:00:00
2019-06-22 08:00:00,141.41,2019-06-22 08:00:00
2019-06-22 09:00:00,140.43,2019-06-22 09:00:00
2019-06-22 10:00:00,140.12,2019-06-22 10:00:00
2019-06-22 11:00:00,140.47,2019-06-22 11:00:00
2019-06-22 12:00:00,141.23,2019-06-22 12:00:00
2019-06-22 13:00:00,143.54,2019-06-22 13:00:00
2019-06-22 14:00:00,140.95,2019-06-22 14:00:00
2019-06-22 15:00:00,140.78,2019-06-22 15:00:00
2019-06-22 16:00:00,140.67,2019-06-22 16:00:00
2019-06-22 17:00:00,143.05,2019-06-22 17:00:00
2019-06-22 18:00:00,141.17,2019-06-22 18:00:00
2019-06-22 19:00:00,142.28,2019-06-22 19:00:00
2019-06-22 20:00:00,141.4,2019-06-22 20:00:00
2019-06-22 21:00:00,141.38,2019-06-22 21:00:00
2019-06-22 22:00:00,139.47,2019-06-22 22:00:00
2019-06-22 23:00:00,141.63,2019-06-22 23:00:00
2019-06-23 00:00:00,141.04,2019-06-23 00:00:00
2019-06-23 01:00:00,141.99,2019-06-23 01:00:00
2019-06-23 02:00:00,141.33,2019-06-23 02:00:00
2019-06-23 03:00:00,141.36,2019-06-23 03:00:00
2019-06-23 04:00:00,141.31,2019-06-23 04:00:00
2019-06-23 05:00:00,141.48,2019-06-23 05:00:00
2019-06-23 06:00:00,141.38,2019-06-23 06:00:00
2019-06-23 07:00:00,140.42,2019-06-23 07:00:00
2019-06-23 08:00:00,140.46,2019-06-23 08:00:00
2019-06-23 09:00:00,139.18,2019-06-23 09:00:00
2019-06-23 10:00:00,139.03,2019-06-23 10:00:00
2019-06-23 11:00:00,139.7,2019-06-23 11:00:00
2019-06-23 12:00:00,139.84,2019-06-23 12:00:00
2019-06-23 13:00:00,139.46,2019-06-23 13:00:00
2019-06-23 14:00:00,140.03,2019-06-23 14:00:00
2019-06-23 15:00:00,140.24,2019-06-23 15:00:00
2019-06-23 16:00:00,139.14,2019-06-23 16:00:00
2019-06-23 17:00:00,139.39,2019-06-23 17:00:00
2019-06-23 18:00:00,139.4,2019-06-23 18:00:00
2019-06-23 19:00:00,138.52,2019-06-23 19:00:00
2019-06-23 20:00:00,139.07,2019-06-23 20:00:00
2019-06-23 21:00:00,138.32,2019-06-23 21:00:00
2019-06-23 22:00:00,136.9,2019-06-23 22:00:00
2019-06-23 23:00:00,136.54,2019-06-23 23:00:00
2019-06-24 00:00:00,135.09,2019-06-24 00:00:00
2019-06-24 01:00:00,134.68,2019-06-24 01:00:00
2019-06-24 02:00:00,134.22,2019-06-24 02:00:00
2019-06-24 03:00:00,134.92,2019-06-24 03:00:00
2019-06-24 04:00:00,135.33,2019-06-24 04:00:00
2019-06-24 05:00:00,136.11,2019-06-24 05:00:00
2019-06-24 06:00:00,134.5,2019-06-24 06:00:00
2019-06-24 07:00:00,135.49,2019-06-24 07:00:00
2019-06-24 08:00:00,136.13,2019-06-24 08:00:00
2019-06-24 09:00:00,135.62,2019-06-24 09:00:00
2019-06-24 10:00:00,135.64,2019-06-24 10:00:00
2019-06-24 11:00:00,134.76,2019-06-24 11:00:00
2019-06-24 12:00:00,135.17,2019-06-24 12:00:00
2019-06-24 13:00:00,134.99,2019-06-24 13:00:00
2019-06-24 14:00:00,135.44,2019-06-24 14:00:00
2019-06-24 15:00:00,134.92,2019-06-24 15:00:00
2019-06-24 16:00:00,134.87,2019-06-24 16:00:00
2019-06-24 17:00:00,134.5,2019-06-24 17:00:00
2019-06-24 18:00:00,133.04,2019-06-24 18:00:00
2019-06-24 19:00:00,132.94,2019-06-24 19:00:00
2019-06-24 20:00:00,132.8,2019-06-24 20:00:00
2019-06-24 21:00:00,134.34,2019-06-24 21:00:00
2019-06-24 22:00:00,135.17,2019-06-24 22:00:00
2019-06-24 23:00:00,135.53,2019-06-24 23:00:00
2019-06-25 00:00:00,136.52,2019-06-25 00:00:00
2019-06-25 01:00:00,136.8,2019-06-25 01:00:00
2019-06-25 02:00:00,135.52,2019-06-25 02:00:00
2019-06-25 03:00:00,135.67,2019-06-25 03:00:00
2019-06-25 04:00:00,135.46,2019-06-25 04:00:00
2019-06-25 05:00:00,135.73,2019-06-25 05:00:00
2019-06-25 06:00:00,135.0,2019-06-25 06:00:00
2019-06-25 07:00:00,135.43,2019-06-25 07:00:00
2019-06-25 08:00:00,135.7,2019-06-25 08:00:00
2019-06-25 09:00:00,135.56,2019-06-25 09:00:00
2019-06-25 10:00:00,135.35,2019-06-25 10:00:00
2019-06-25 11:00:00,133.81,2019-06-25 11:00:00
2019-06-25 12:00:00,131.38,2019-06-25 12:00:00
2019-06-25 13:00:00,132.22,2019-06-25 13:00:00
2019-06-25 14:00:00,132.79,2019-06-25 14:00:00
2019-06-25 15:00:00,132.69,2019-06-25 15:00:00
2019-06-25 16:00:00,131.5,2019-06-25 16:00:00
2019-06-25 17:00:00,132.32,2019-06-25 17:00:00
2019-06-25 18:00:00,132.83,2019-06-25 18:00:00
2019-06-25 19:00:00,132.42,2019-06-25 19:00:00
2019-06-25 20:00:00,132.18,2019-06-25 20:00:00
2019-06-25 21:00:00,132.91,2019-06-25 21:00:00
2019-06-25 22:00:00,137.63,2019-06-25 22:00:00
2019-06-25 23:00:00,135.5,2019-06-25 23:00:00
2019-06-26 00:00:00,135.15,2019-06-26 00:00:00
2019-06-26 01:00:00,134.14,2019-06-26 01:00:00
2019-06-26 02:00:00,134.85,2019-06-26 02:00:00
2019-06-26 03:00:00,136.12,2019-06-26 03:00:00
2019-06-26 04:00:00,135.33,2019-06-26 04:00:00
2019-06-26 05:00:00,133.6,2019-06-26 05:00:00
2019-06-26 06:00:00,134.7,2019-06-26 06:00:00
2019-06-26 07:00:00,133.91,2019-06-26 07:00:00
2019-06-26 08:00:00,133.43,2019-06-26 08:00:00
2019-06-26 09:00:00,133.94,2019-06-26 09:00:00
2019-06-26 10:00:00,134.71,2019-06-26 10:00:00
2019-06-26 11:00:00,136.0,2019-06-26 11:00:00
2019-06-26 12:00:00,137.4,2019-06-26 12:00:00
2019-06-26 13:00:00,136.76,2019-06-26 13:00:00
2019-06-26 14:00:00,135.32,2019-06-26 14:00:00
2019-06-26 15:00:00,136.75,2019-06-26 15:00:00
2019-06-26 16:00:00,137.29,2019-06-26 16:00:00
2019-06-26 17:00:00,135.96,2019-06-26 17:00:00
2019-06-26 18:00:00,135.65,2019-06-26 18:00:00
2019-06-26 19:00:00,135.28,2019-06-26 19:00:00
2019-06-26 20:00:00,129.96,2019-06-26 20:00:00
2019-06-26 21:00:00,130.46,2019-06-26 21:00:00
2019-06-26 22:00:00,129.74,2019-06-26 22:00:00
2019-06-26 23:00:00,130.81,2019-06-26 23:00:00
2019-06-27 00:00:00,130.83,2019-06-27 00:00:00
2019-06-27 01:00:00,128.86,2019-06-27 01:00:00
2019-06-27 02:00:00,128.63,2019-06-27 02:00:00
2019-06-27 03:00:00,129.61,2019-06-27 03:00:00
2019-06-27 04:00:00,128.86,2019-06-27 04:00:00
2019-06-27 05:00:00,128.26,2019-06-27 05:00:00
2019-06-27 06:00:00,118.97,2019-06-27 06:00:00
2019-06-27 07:00:00,119.6,2019-06-27 07:00:00
2019-06-27 08:00:00,115.0,2019-06-27 08:00:00
2019-06-27 09:00:00,116.33,2019-06-27 09:00:00
2019-06-27 10:00:00,117.69,2019-06-27 10:00:00
2019-06-27 11:00:00,118.37,2019-06-27 11:00:00
2019-06-27 12:00:00,115.82,2019-06-27 12:00:00
2019-06-27 13:00:00,113.81,2019-06-27 13:00:00
2019-06-27 14:00:00,118.44,2019-06-27 14:00:00
2019-06-27 15:00:00,119.33,2019-06-27 15:00:00
2019-06-27 16:00:00,115.99,2019-06-27 16:00:00
2019-06-27 17:00:00,114.17,2019-06-27 17:00:00
2019-06-27 18:00:00,116.77,2019-06-27 18:00:00
2019-06-27 19:00:00,114.89,2019-06-27 19:00:00
2019-06-27 20:00:00,112.46,2019-06-27 20:00:00
2019-06-27 21:00:00,114.39,2019-06-27 21:00:00
2019-06-27 22:00:00,116.17,2019-06-27 22:00:00
2019-06-27 23:00:00,114.1,2019-06-27 23:00:00
2019-06-28 00:00:00,116.3,2019-06-28 00:00:00
2019-06-28 01:00:00,114.07,2019-06-28 01:00:00
2019-06-28 02:00:00,113.0,2019-06-28 02:00:00
2019-06-28 03:00:00,113.64,2019-06-28 03:00:00
2019-06-28 04:00:00,114.8,2019-06-28 04:00:00
2019-06-28 05:00:00,114.8,2019-06-28 05:00:00
2019-06-28 06:00:00,115.75,2019-06-28 06:00:00
2019-06-28 07:00:00,113.94,2019-06-28 07:00:00
2019-06-28 08:00:00,119.16,2019-06-28 08:00:00
2019-06-28 09:00:00,117.46,2019-06-28 09:00:00
2019-06-28 10:00:00,117.65,2019-06-28 10:00:00
2019-06-28 11:00:00,119.72,2019-06-28 11:00:00
2019-06-28 12:00:00,117.33,2019-06-28 12:00:00
2019-06-28 13:00:00,118.44,2019-06-28 13:00:00
2019-06-28 14:00:00,117.83,2019-06-28 14:00:00
2019-06-28 15:00:00,118.79,2019-06-28 15:00:00
2019-06-28 16:00:00,119.84,2019-06-28 16:00:00
2019-06-28 17:00:00,118.52,2019-06-28 17:00:00
2019-06-28 18:00:00,118.9,2019-06-28 18:00:00
2019-06-28 19:00:00,120.76,2019-06-28 19:00:00
2019-06-28 20:00:00,119.69,2019-06-28 20:00:00
2019-06-28 21:00:00,119.23,2019-06-28 21:00:00
2019-06-28 22:00:00,119.16,2019-06-28 22:00:00
2019-06-28 23:00:00,119.74,2019-06-28 23:00:00
2019-06-29 00:00:00,118.44,2019-06-29 00:00:00
2019-06-29 01:00:00,117.0,2019-06-29 01:00:00
2019-06-29 02:00:00,116.23,2019-06-29 02:00:00
2019-06-29 03:00:00,115.75,2019-06-29 03:00:00
2019-06-29 04:00:00,116.67,2019-06-29 04:00:00
2019-06-29 05:00:00,116.02,2019-06-29 05:00:00
2019-06-29 06:00:00,116.99,2019-06-29 06:00:00
2019-06-29 07:00:00,117.05,2019-06-29 07:00:00
2019-06-29 08:00:00,116.7,2019-06-29 08:00:00
2019-06-29 09:00:00,117.89,2019-06-29 09:00:00
2019-06-29 10:00:00,125.24,2019-06-29 10:00:00
2019-06-29 11:00:00,128.44,2019-06-29 11:00:00
2019-06-29 12:00:00,128.41,2019-06-29 12:00:00
2019-06-29 13:00:00,126.14,2019-06-29 13:00:00
2019-06-29 14:00:00,127.99,2019-06-29 14:00:00
2019-06-29 15:00:00,128.47,2019-06-29 15:00:00
2019-06-29 16:00:00,134.21,2019-06-29 16:00:00
2019-06-29 17:00:00,134.15,2019-06-29 17:00:00
2019-06-29 18:00:00,133.92,2019-06-29 18:00:00
2019-06-29 19:00:00,133.49,2019-06-29 19:00:00
2019-06-29 20:00:00,133.33,2019-06-29 20:00:00
2019-06-29 21:00:00,133.16,2019-06-29 21:00:00
2019-06-29 22:00:00,133.24,2019-06-29 22:00:00
2019-06-29 23:00:00,133.61,2019-06-29 23:00:00
2019-06-30 00:00:00,134.22,2019-06-30 00:00:00
2019-06-30 01:00:00,132.58,2019-06-30 01:00:00
2019-06-30 02:00:00,131.64,2019-06-30 02:00:00
2019-06-30 03:00:00,131.99,2019-06-30 03:00:00
2019-06-30 04:00:00,132.24,2019-06-30 04:00:00
2019-06-30 05:00:00,131.6,2019-06-30 05:00:00
2019-06-30 06:00:00,131.44,2019-06-30 06:00:00
2019-06-30 07:00:00,127.36,2019-06-30 07:00:00
2019-06-30 08:00:00,129.07,2019-06-30 08:00:00
2019-06-30 09:00:00,134.85,2019-06-30 09:00:00
2019-06-30 10:00:00,130.46,2019-06-30 10:00:00
2019-06-30 11:00:00,131.66,2019-06-30 11:00:00
2019-06-30 12:00:00,132.04,2019-06-30 12:00:00
2019-06-30 13:00:00,127.52,2019-06-30 13:00:00
2019-06-30 14:00:00,129.08,2019-06-30 14:00:00
2019-06-30 15:00:00,133.03,2019-06-30 15:00:00
2019-06-30 16:00:00,130.5,2019-06-30 16:00:00
2019-06-30 17:00:00,130.65,2019-06-30 17:00:00
2019-06-30 18:00:00,129.58,2019-06-30 18:00:00
2019-06-30 19:00:00,129.27,2019-06-30 19:00:00
2019-06-30 20:00:00,129.99,2019-06-30 20:00:00
2019-06-30 21:00:00,129.62,2019-06-30 21:00:00
2019-06-30 22:00:00,121.63,2019-06-30 22:00:00
2019-06-30 23:00:00,121.51,2019-06-30 23:00:00
2019-07-01 00:00:00,124.56,2019-07-01 00:00:00
2019-07-01 01:00:00,124.18,2019-07-01 01:00:00
2019-07-01 02:00:00,125.07,2019-07-01 02:00:00
2019-07-01 03:00:00,125.3,2019-07-01 03:00:00
2019-07-01 04:00:00,125.11,2019-07-01 04:00:00
2019-07-01 05:00:00,122.52,2019-07-01 05:00:00
2019-07-01 06:00:00,123.57,2019-07-01 06:00:00
2019-07-01 07:00:00,123.49,2019-07-01 07:00:00
2019-07-01 08:00:00,124.58,2019-07-01 08:00:00
2019-07-01 09:00:00,123.67,2019-07-01 09:00:00
2019-07-01 10:00:00,121.33,2019-07-01 10:00:00
2019-07-01 11:00:00,122.52,2019-07-01 11:00:00
2019-07-01 12:00:00,119.38,2019-07-01 12:00:00
2019-07-01 13:00:00,119.04,2019-07-01 13:00:00
2019-07-01 14:00:00,116.11,2019-07-01 14:00:00
2019-07-01 15:00:00,118.2,2019-07-01 15:00:00
2019-07-01 16:00:00,117.32,2019-07-01 16:00:00
2019-07-01 17:00:00,115.91,2019-07-01 17:00:00
2019-07-01 18:00:00,117.28,2019-07-01 18:00:00
2019-07-01 19:00:00,115.19,2019-07-01 19:00:00
2019-07-01 20:00:00,119.06,2019-07-01 20:00:00
2019-07-01 21:00:00,121.3,2019-07-01 21:00:00
2019-07-01 22:00:00,120.66,2019-07-01 22:00:00
2019-07-01 23:00:00,120.66,2019-07-01 23:00:00
2019-07-02 00:00:00,120.66,2019-07-02 00:00:00
2019-07-02 01:00:00,120.66,2019-07-02 01:00:00
2019-07-02 02:00:00,120.66,2019-07-02 02:00:00
2019-07-02 03:00:00,120.66,2019-07-02 03:00:00
2019-07-02 04:00:00,120.66,2019-07-02 04:00:00
2019-07-02 05:00:00,120.66,2019-07-02 05:00:00
2019-07-02 06:00:00,114.31,2019-07-02 06:00:00
2019-07-02 07:00:00,114.72,2019-07-02 07:00:00
2019-07-02 08:00:00,117.5,2019-07-02 08:00:00
2019-07-02 09:00:00,115.94,2019-07-02 09:00:00
2019-07-02 10:00:00,115.24,2019-07-02 10:00:00
2019-07-02 11:00:00,114.97,2019-07-02 11:00:00
2019-07-02 12:00:00,115.93,2019-07-02 12:00:00
2019-07-02 13:00:00,114.66,2019-07-02 13:00:00
2019-07-02 14:00:00,117.97,2019-07-02 14:00:00
2019-07-02 15:00:00,119.35,2019-07-02 15:00:00
2019-07-02 16:00:00,118.01,2019-07-02 16:00:00
2019-07-02 17:00:00,118.9,2019-07-02 17:00:00
2019-07-02 18:00:00,117.79,2019-07-02 18:00:00
2019-07-02 19:00:00,117.46,2019-07-02 19:00:00
2019-07-02 20:00:00,116.97,2019-07-02 20:00:00
2019-07-02 21:00:00,117.02,2019-07-02 21:00:00
2019-07-02 22:00:00,118.69,2019-07-02 22:00:00
2019-07-02 23:00:00,118.54,2019-07-02 23:00:00
2019-07-03 00:00:00,121.8,2019-07-03 00:00:00
2019-07-03 01:00:00,122.04,2019-07-03 01:00:00
2019-07-03 02:00:00,120.36,2019-07-03 02:00:00
2019-07-03 03:00:00,121.33,2019-07-03 03:00:00
2019-07-03 04:00:00,121.16,2019-07-03 04:00:00
2019-07-03 05:00:00,122.34,2019-07-03 05:00:00
2019-07-03 06:00:00,121.77,2019-07-03 06:00:00
2019-07-03 07:00:00,121.27,2019-07-03 07:00:00
2019-07-03 08:00:00,120.74,2019-07-03 08:00:00
2019-07-03 09:00:00,119.65,2019-07-03 09:00:00
2019-07-03 10:00:00,120.07,2019-07-03 10:00:00
2019-07-03 11:00:00,119.01,2019-07-03 11:00:00
2019-07-03 12:00:00,120.02,2019-07-03 12:00:00
2019-07-03 13:00:00,119.48,2019-07-03 13:00:00
2019-07-03 14:00:00,120.0,2019-07-03 14:00:00
2019-07-03 15:00:00,120.25,2019-07-03 15:00:00
2019-07-03 16:00:00,117.51,2019-07-03 16:00:00
2019-07-03 17:00:00,118.45,2019-07-03 17:00:00
2019-07-03 18:00:00,118.09,2019-07-03 18:00:00
2019-07-03 19:00:00,118.7,2019-07-03 19:00:00
2019-07-03 20:00:00,118.24,2019-07-03 20:00:00
2019-07-03 21:00:00,118.7,2019-07-03 21:00:00
2019-07-03 22:00:00,120.71,2019-07-03 22:00:00
2019-07-03 23:00:00,122.08,2019-07-03 23:00:00
2019-07-04 00:00:00,120.38,2019-07-04 00:00:00
2019-07-04 01:00:00,120.77,2019-07-04 01:00:00
2019-07-04 02:00:00,120.2,2019-07-04 02:00:00
2019-07-04 03:00:00,119.6,2019-07-04 03:00:00
2019-07-04 04:00:00,119.52,2019-07-04 04:00:00
2019-07-04 05:00:00,119.94,2019-07-04 05:00:00
2019-07-04 06:00:00,124.53,2019-07-04 06:00:00
2019-07-04 07:00:00,124.82,2019-07-04 07:00:00
2019-07-04 08:00:00,124.8,2019-07-04 08:00:00
2019-07-04 09:00:00,123.49,2019-07-04 09:00:00
2019-07-04 10:00:00,123.31,2019-07-04 10:00:00
2019-07-04 11:00:00,124.0,2019-07-04 11:00:00
2019-07-04 12:00:00,123.22,2019-07-04 12:00:00
2019-07-04 13:00:00,123.9,2019-07-04 13:00:00
2019-07-04 14:00:00,123.07,2019-07-04 14:00:00
2019-07-04 15:00:00,122.93,2019-07-04 15:00:00
2019-07-04 16:00:00,124.41,2019-07-04 16:00:00
2019-07-04 17:00:00,125.83,2019-07-04 17:00:00
2019-07-04 18:00:00,124.8,2019-07-04 18:00:00
2019-07-04 19:00:00,125.12,2019-07-04 19:00:00
2019-07-04 20:00:00,123.45,2019-07-04 20:00:00
2019-07-04 21:00:00,123.27,2019-07-04 21:00:00
2019-07-04 22:00:00,123.13,2019-07-04 22:00:00
2019-07-04 23:00:00,119.94,2019-07-04 23:00:00
2019-07-05 00:00:00,119.14,2019-07-05 00:00:00
2019-07-05 01:00:00,119.94,2019-07-05 01:00:00
2019-07-05 02:00:00,118.57,2019-07-05 02:00:00
2019-07-05 03:00:00,119.49,2019-07-05 03:00:00
2019-07-05 04:00:00,119.67,2019-07-05 04:00:00
2019-07-05 05:00:00,120.78,2019-07-05 05:00:00
2019-07-05 06:00:00,118.6,2019-07-05 06:00:00
2019-07-05 07:00:00,117.73,2019-07-05 07:00:00
2019-07-05 08:00:00,117.98,2019-07-05 08:00:00
2019-07-05 09:00:00,120.06,2019-07-05 09:00:00
2019-07-05 10:00:00,120.31,2019-07-05 10:00:00
2019-07-05 11:00:00,120.28,2019-07-05 11:00:00
2019-07-05 12:00:00,119.47,2019-07-05 12:00:00
2019-07-05 13:00:00,119.05,2019-07-05 13:00:00
2019-07-05 14:00:00,119.6,2019-07-05 14:00:00
2019-07-05 15:00:00,118.68,2019-07-05 15:00:00
2019-07-05 16:00:00,118.3,2019-07-05 16:00:00
2019-07-05 17:00:00,118.83,2019-07-05 17:00:00
2019-07-05 18:00:00,118.7,2019-07-05 18:00:00
2019-07-05 19:00:00,118.95,2019-07-05 19:00:00
2019-07-05 20:00:00,118.97,2019-07-05 20:00:00
2019-07-05 21:00:00,119.41,2019-07-05 21:00:00
2019-07-05 22:00:00,118.71,2019-07-05 22:00:00
2019-07-05 23:00:00,118.5,2019-07-05 23:00:00
2019-07-06 00:00:00,120.43,2019-07-06 00:00:00
2019-07-06 01:00:00,120.12,2019-07-06 01:00:00
